data_id,Date,calendar_enabled,remote_start_enabled,vehicle_id,display_name,color,backseat_token,notifications_enabled,vin,backseat_token_updated_at,id,tokens,id_s,state,user_charge_enable_request,time_to_full_charge,charge_current_request,charge_enable_request,charge_to_max_range,charger_phases,battery_heater_on,managed_charging_start_time,battery_range,charger_power,charge_limit_soc,charger_pilot_current,charge_port_latch,battery_current,charger_actual_current,scheduled_charging_pending,fast_charger_type,usable_battery_level,motorized_charge_port,charge_limit_soc_std,not_enough_power_to_heat,battery_level,charge_energy_added,charge_port_door_open,max_range_charge_counter,charge_limit_soc_max,ideal_battery_range,managed_charging_active,charging_state,fast_charger_present,trip_charging,managed_charging_user_canceled,scheduled_charging_start_time,est_battery_range,charge_rate,charger_voltage,charge_current_request_max,eu_vehicle,charge_miles_added_ideal,charge_limit_soc_min,charge_miles_added_rated,inside_temp,longitude,heading,gps_as_of,latitude,speed,shift_state,seat_heater_rear_right,seat_heater_rear_left_back,seat_heater_left,passenger_temp_setting,is_auto_conditioning_on,driver_temp_setting,outside_temp,seat_heater_rear_center,is_rear_defroster_on,seat_heater_rear_right_back,smart_preconditioning,seat_heater_right,fan_status,is_front_defroster_on,seat_heater_rear_left,gui_charge_rate_units,gui_24_hour_time,gui_temperature_units,gui_range_display,gui_distance_units,sun_roof_installed,rhd,remote_start_supported,homelink_nearby,parsed_calendar_supported,spoiler_type,ft,odometer,remote_start,pr,has_spoiler,roof_color,perf_config,valet_mode,calendar_supported,pf,sun_roof_percent_open,third_row_seats,seat_type,api_version,rear_seat_heaters,rt,exterior_color,df,autopark_state,sun_roof_state,notifications_supported,vehicle_name,dr,autopark_style,car_type,wheel_type,locked,center_display_state,last_autopark_error,car_version,dark_rims,autopark_state_v2,inside_tempF,driver_temp_settingF,outside_tempF,odometerF,idleNumber,sleepNumber,driveNumber,chargeNumber,polling,idleTime,running,rerunning,maxRange,left_temp_direction,max_avail_temp,is_climate_on,right_temp_direction,min_avail_temp,rear_seat_type,power,steering_wheel_heater,wiper_blade_heater,side_mirror_heaters,elevation
784,"2024-01-22 20:16:32",,,,,,,,LRW3E7EB1MC418960,,,0,"3.125 3.1 3.05 3.125",online,,0.0,16,1,,,0,,189.19,0,80,16,Engaged,,0,0,,58,,,,58,4.71,0,,,189.19,,Disconnected,0,,,,184.68,0.0,2,16,1,21.5,,21.5,20.0,2.123898,274,,47.904923,58,D,0,,0,20.0,1,20.0,7.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41810.160038,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,45,,0,0,11,0,,0,0,0,0,,,1,,,1,23,0,0,0,103.0
785,"2024-01-22 20:16:53",,,,,,,,LRW3E7EB1MC418960,,,0,"3.125 3.1 3.05 3.125",online,,0.0,16,1,,,0,,188.62,0,80,16,Engaged,,0,0,,57,,,,58,4.71,0,,,188.62,,Disconnected,0,,,,182.87,0.0,2,16,1,21.5,,21.5,20.0,2.116388,274,,47.905257,62,D,0,,0,20.0,1,20.0,7.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41810.526026,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,45,,0,0,11,0,,0,0,0,0,,,1,,,1,23,0,0,0,103.0
786,"2024-01-22 20:17:31",,,,,,,,LRW3E7EB1MC418960,,,0,"3.125 3.1 3.05 3.125",online,,0.0,16,1,,,0,,187.95,0,80,16,Engaged,,0,0,,57,,,,57,4.71,0,,,187.95,,Disconnected,0,,,,182.04,0.0,2,16,1,21.5,,21.5,20.0,2.10238,279,,47.90614,65,D,0,,0,20.0,1,20.0,7.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41811.164174,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,45,,0,0,11,0,,0,0,0,0,,,1,,,1,9,0,0,0,100.0
787,"2024-01-22 20:17:52",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.05 3.15",online,,0.0,16,1,,,0,,186.81,0,80,16,Engaged,,0,0,,57,,,,57,4.71,0,,,186.81,,Disconnected,0,,,,180.25,0.0,2,16,1,21.5,,21.5,20.0,2.09441,262,,47.906237,68,D,0,,0,20.0,1,20.0,7.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41811.556259,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,45,,0,0,11,0,,0,0,0,0,,,1,,,1,15,0,0,0,100.0
788,"2024-01-22 20:18:31",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.075 3.15",online,,0.0,16,1,,,0,,186.24,0,80,16,Engaged,,0,0,,57,,,,57,4.71,0,,,186.24,,Disconnected,0,,,,179.57,0.0,2,16,1,21.5,,21.5,20.0,2.079993,272,,47.904645,64,D,0,,0,20.0,1,20.0,7.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41812.220505,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,45,,0,0,11,0,,0,0,0,0,,,1,,,1,29,0,0,0,107.0
789,"2024-01-22 20:18:53",,,,,,,,LRW3E7EB1MC418960,,,0,"3.175 3.1 3.075 3.15",online,,0.0,16,1,,,0,,185.0,0,80,16,Engaged,,0,0,,56,,,,57,4.71,0,,,185.0,,Disconnected,0,,,,178.57,0.0,2,16,1,21.5,,21.5,20.0,2.071587,285,,47.905668,65,D,0,,0,20.0,1,20.0,7.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41812.619425,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,45,,0,0,11,0,,0,0,0,0,,,1,,,1,5,0,0,0,107.0
790,"2024-01-22 20:19:32",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,185.0,0,80,16,Engaged,,0,0,,56,,,,57,4.71,0,,,185.0,,Disconnected,0,,,,182.21,0.0,2,16,1,21.5,,21.5,20.0,2.061237,255,,47.907328,12,D,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41813.138891,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,11,0,,0,0,0,0,,,1,,,1,2,0,0,0,114.2
791,"2024-01-22 20:19:54",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,185.67,0,80,16,Engaged,,0,0,,57,,,,57,4.71,0,,,185.67,,Disconnected,0,,,,183.95,0.0,2,16,1,21.5,,21.5,20.0,2.060294,279,,47.907395,0,P,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41813.185494,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,0,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,0,0,,0,0,0,0,,,1,,,1,2,0,0,0,
792,"2024-01-22 20:20:32",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,185.0,0,80,16,Engaged,,0,0,,56,,,,57,4.71,0,,,185.0,,Disconnected,0,,,,182.42,0.0,2,16,1,21.5,,21.5,20.0,2.056497,267,,47.907343,50,D,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41813.358236,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,11,0,,0,0,0,0,,,1,,,1,36,0,0,0,110.3
793,"2024-01-22 20:20:54",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,184.43,0,80,16,Engaged,,0,0,,56,,,,56,4.71,0,,,184.43,,Disconnected,0,,,,175.99,0.0,2,16,1,21.5,,21.5,20.0,2.0486,267,,47.907066,68,D,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41813.705582,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,11,0,,0,0,0,0,,,1,,,1,21,0,0,0,110.3
794,"2024-01-22 20:21:29",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,183.19,0,80,16,Engaged,,0,0,,56,,,,56,4.71,0,,,183.19,,Disconnected,0,,,,175.44,0.0,2,16,1,21.5,,21.5,20.0,2.035129,290,,47.907513,68,D,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41814.358022,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,11,0,,0,0,0,0,,,1,,,1,17,0,0,0,111.5
795,"2024-01-22 20:21:51",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,182.62,0,80,16,Engaged,,0,0,,56,,,,56,4.71,0,,,182.62,,Disconnected,0,,,,174.82,0.0,2,16,1,21.5,,21.5,20.0,2.02772,308,,47.910752,68,D,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41814.753214,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,11,0,,0,0,0,0,,,1,,,1,15,0,0,0,111.5
796,"2024-01-22 20:22:32",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,181.48,0,80,16,Engaged,,0,0,,55,,,,56,4.71,0,,,181.48,,Disconnected,0,,,,174.51,0.0,2,16,1,21.5,,21.5,20.0,2.013101,293,,47.915489,68,D,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41815.51253,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,11,0,,0,0,0,0,,,1,,,1,26,0,0,0,107.2
797,"2024-01-22 20:22:53",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.125 3.125 3.2",online,,0.0,16,1,,,0,,180.81,0,80,16,Engaged,,0,0,,55,,,,56,4.71,0,,,180.81,,Disconnected,0,,,,173.7,0.0,2,16,1,21.5,,21.5,20.0,2.005777,307,,47.918302,68,D,0,,0,20.0,1,20.0,8.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41815.9071,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,46,,0,0,11,0,,0,0,0,0,,,1,,,1,22,0,0,0,107.2
798,"2024-01-22 20:23:31",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.175 3.125 3.2",online,,0.0,16,1,,,0,,180.24,0,80,16,Engaged,,0,0,,55,,,,55,4.71,0,,,180.24,,Disconnected,0,,,,171.87,0.0,2,16,1,21.5,,21.5,20.0,1.992663,309,,47.923538,68,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41816.621056,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,24,0,0,0,115.5
799,"2024-01-22 20:23:52",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.175 3.125 3.2",online,,0.0,16,1,,,0,,179.1,0,80,16,Engaged,,0,0,,55,,,,55,4.71,0,,,179.1,,Disconnected,0,,,,171.35,0.0,2,16,1,21.5,,21.5,20.0,1.985365,274,,47.925665,61,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41816.999471,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,-3,0,0,0,115.5
800,"2024-01-22 20:24:32",,,,,,,,LRW3E7EB1MC418960,,,0,"3.2 3.175 3.125 3.2",online,,0.0,16,1,,,0,,178.43,0,80,16,Engaged,,0,0,,54,,,,55,4.71,0,,,178.43,,Disconnected,0,,,,168.73,0.0,2,16,1,21.5,,21.5,20.0,1.970604,273,,47.924876,57,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41817.697271,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,5,0,0,0,115.6
801,"2024-01-22 20:24:53",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.125 3.225",online,,0.0,16,1,,,0,,178.43,0,80,16,Engaged,,0,0,,54,,,,55,4.71,0,,,178.43,,Disconnected,0,,,,168.73,0.0,2,16,1,21.5,,21.5,20.0,1.963678,264,,47.924563,56,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41818.021005,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,6,0,0,0,115.6
802,"2024-01-22 20:25:30",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.125 3.225",online,,0.0,16,1,,,0,,177.86,0,80,16,Engaged,,0,0,,54,,,,55,4.71,0,,,177.86,,Disconnected,0,,,,171.49,0.0,2,16,1,21.5,,21.5,20.0,1.951529,268,,47.923691,56,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41818.590181,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,15,0,0,0,111.2
803,"2024-01-22 20:25:52",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,177.86,0,80,16,Engaged,,0,0,,54,,,,55,4.71,0,,,177.86,,Disconnected,0,,,,170.99,0.0,2,16,1,21.5,,21.5,20.0,1.945395,271,,47.923716,43,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41818.880983,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,7,0,0,0,111.2
804,"2024-01-22 20:26:31",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,177.29,0,80,16,Engaged,,0,0,,54,,,,54,4.71,0,,,177.29,,Disconnected,0,,,,170.99,0.0,2,16,1,21.5,,21.5,20.0,1.939819,3,,47.92759,44,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41819.348254,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,9,0,0,0,115.1
805,"2024-01-22 20:26:52",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,176.72,0,80,16,Engaged,,0,0,,54,,,,54,4.71,0,,,176.72,,Disconnected,0,,,,170.46,0.0,2,16,1,21.5,,21.5,20.0,1.937889,312,,47.931231,47,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41819.63657,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,-12,0,0,0,115.1
806,"2024-01-22 20:27:33",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,176.72,0,80,16,Engaged,,0,0,,54,,,,54,4.71,0,,,176.72,,Disconnected,0,,,,169.48,0.0,2,16,1,21.5,,21.5,20.0,1.929204,307,,47.935217,42,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41820.117512,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,15,0,0,0,124.9
807,"2024-01-22 20:27:54",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,176.15,0,80,16,Engaged,,0,0,,54,,,,54,4.71,0,,,176.15,,Disconnected,0,,,,168.18,0.0,2,16,1,21.5,,21.5,20.0,1.924418,284,,47.93664,43,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41820.374759,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,9,0,0,0,124.9
808,"2024-01-22 20:28:30",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,175.48,0,80,16,Engaged,,0,0,,53,,,,54,4.71,0,,,175.48,,Disconnected,0,,,,166.89,0.0,2,16,1,21.5,,21.5,20.0,1.91578,297,,47.938316,43,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41820.795428,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,7,0,0,0,120.7
809,"2024-01-22 20:28:52",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,175.48,0,80,16,Engaged,,0,0,,53,,,,54,4.71,0,,,175.48,,Disconnected,0,,,,165.46,0.0,2,16,1,21.5,,21.5,20.0,1.911083,308,,47.940575,45,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41821.051433,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,8,0,0,0,120.7
810,"2024-01-22 20:29:34",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,174.34,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,174.34,,Disconnected,0,,,,161.52,0.0,2,16,1,21.5,,21.5,20.0,1.900986,277,,47.945609,48,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41821.647949,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,0,0,0,0,124.0
811,"2024-01-22 20:29:55",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,174.34,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,174.34,,Disconnected,0,,,,164.8,0.0,2,16,1,21.5,,21.5,20.0,1.895515,272,,47.945235,43,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41821.918867,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,15,0,0,0,124.0
812,"2024-01-22 20:30:34",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,174.34,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,174.34,,Disconnected,0,,,,164.66,0.0,2,16,1,21.5,,21.5,20.0,1.888022,176,,47.942643,43,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41822.386759,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,-3,0,0,0,122.5
813,"2024-01-22 20:30:58",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,173.67,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,173.67,,Disconnected,0,,,,168.0,0.0,2,16,1,21.5,,21.5,20.0,1.888239,189,,47.938645,42,D,0,,0,20.0,1,20.0,9.0,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41822.653328,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,48,,0,0,11,0,,0,0,0,0,,,1,,,1,6,0,0,0,122.5
814,"2024-01-22 20:31:32",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,173.67,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,173.67,,Disconnected,0,,,,167.31,0.0,2,16,1,21.5,,21.5,20.0,1.883847,235,,47.933965,42,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41823.047277,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,10,0,0,0,110.0
815,"2024-01-22 20:31:53",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,173.67,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,173.67,,Disconnected,0,,,,165.93,0.0,2,16,1,21.5,,21.5,20.0,1.879603,228,,47.93189,42,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41823.291476,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,5,0,0,0,110.0
816,"2024-01-22 20:32:33",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,173.1,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,173.1,,Disconnected,0,,,,165.39,0.0,2,16,1,21.5,,21.5,20.0,1.874655,182,,47.92628,42,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41823.768068,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,7,0,0,0,116.7
817,"2024-01-22 20:32:55",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,173.1,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,173.1,,Disconnected,0,,,,169.36,0.0,2,16,1,21.5,,21.5,20.0,1.874711,186,,47.922591,42,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41824.012888,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,5,0,0,0,116.7
818,"2024-01-22 20:33:31",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,172.53,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,172.53,,Disconnected,0,,,,168.64,0.0,2,16,1,21.5,,21.5,20.0,1.871163,214,,47.917135,42,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41824.431071,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,4,0,0,0,112.1
819,"2024-01-22 20:33:52",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,172.53,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,172.53,,Disconnected,0,,,,168.61,0.0,2,16,1,21.5,,21.5,20.0,1.868218,215,,47.914243,41,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41824.674027,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,20,0,0,0,112.1
820,"2024-01-22 20:34:31",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,172.53,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,172.53,,Disconnected,0,,,,171.28,0.0,2,16,1,21.5,,21.5,20.0,1.867046,185,,47.911607,0,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41824.884672,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,1,0,0,0,111.7
821,"2024-01-22 20:34:52",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,172.53,0,80,16,Engaged,,0,0,,53,,,,53,4.71,0,,,172.53,,Disconnected,0,,,,170.86,0.0,2,16,1,21.5,,21.5,20.0,1.86584,292,,47.911448,23,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41824.957993,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,4,0,0,0,111.7
822,"2024-01-22 20:35:33",,,,,,,,LRW3E7EB1MC418960,,,0,"3.25 3.175 3.15 3.225",online,,0.0,16,1,,,0,,171.96,0,80,16,Engaged,,0,0,,52,,,,53,4.71,0,,,171.96,,Disconnected,0,,,,169.46,0.0,2,16,1,21.5,,21.5,20.0,1.861658,286,,47.912716,14,D,0,,0,20.0,1,20.0,8.5,0,0,,,0,4,0,0,,,,,,,0,,0,,,0,41825.174231,,0,off,,,0,,0,,,,,,0,,0,,,,,0,,,PinwheelRefresh18,1,,,"2023.44.30.9 eef9697",0,,68,,47,,0,0,11,0,,0,0,0,0,,,1,,,1,10,0,0,0,115.0
